id,AtomicOrbitals|HOMO_element,ElementProperty|MagpieData minimum GSmagmom,ElementFraction|Os,ElementProperty|MagpieData minimum NpValence,ElementFraction|Ru,ElementFraction|In,ElementFraction|Te,ElementFraction|Se,ElementFraction|Ga,Miedema|Miedema_deltaH_inter,Stoichiometry|0-norm,ElementProperty|MagpieData mean Column,ElementFraction|S,ElementProperty|MagpieData mode NdUnfilled,ElementFraction|Pd,ElementProperty|MagpieData mode NfValence,ElementProperty|MagpieData mode NpUnfilled,ElementProperty|MagpieData range GSbandgap,ElementFraction|Pb,ElementProperty|MagpieData range Column,ElementProperty|MagpieData minimum NdValence,ElementProperty|MagpieData range NdValence,ElementFraction|As,ElementFraction|Hf,ElementFraction|Pt,ElementProperty|MagpieData avg_dev GSmagmom,AtomicOrbitals|gap_AO,ElementFraction|U,ValenceOrbital|frac p valence electrons,ElementProperty|MagpieData maximum SpaceGroupNumber,ElementProperty|MagpieData minimum NfUnfilled,ElementProperty|MagpieData maximum GSvolume_pa,ElementProperty|MagpieData minimum SpaceGroupNumber,TMetalFraction|transition metal fraction,ElementProperty|MagpieData mode GSbandgap,ElementProperty|MagpieData mode NsValence,ElementProperty|MagpieData maximum MeltingT,ValenceOrbital|avg p valence electrons,ElementProperty|MagpieData maximum Column,AtomicOrbitals|LUMO_character,ElementProperty|MagpieData mode MeltingT,ElementProperty|MagpieData mean NfUnfilled,ElementProperty|MagpieData minimum Column,AtomicOrbitals|LUMO_element,ElementFraction|Ba,ElementProperty|MagpieData mean NdUnfilled,AtomicOrbitals|HOMO_character,ElementProperty|MagpieData range NdUnfilled,ElementProperty|MagpieData avg_dev NUnfilled,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData avg_dev SpaceGroupNumber,ElementProperty|MagpieData mean GSbandgap,ElementProperty|MagpieData maximum MendeleevNumber,ElementProperty|MagpieData mean MendeleevNumber,IonProperty|max ionic char,ElementProperty|MagpieData mode SpaceGroupNumber,ElementProperty|MagpieData range AtomicWeight,ElementProperty|MagpieData mode NdValence,Stoichiometry|3-norm,ElementProperty|MagpieData minimum Number,ElementProperty|MagpieData mode NUnfilled,ElementProperty|MagpieData maximum NpValence,ElementProperty|MagpieData mean MeltingT,ElementProperty|MagpieData mode NValence,ElementProperty|MagpieData maximum GSbandgap,ElementProperty|MagpieData avg_dev Column,ElementProperty|MagpieData maximum NpUnfilled,ElementProperty|MagpieData mode GSvolume_pa,ElementProperty|MagpieData avg_dev GSbandgap,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData range SpaceGroupNumber,ElementProperty|MagpieData mode AtomicWeight,ElementProperty|MagpieData minimum CovalentRadius,ElementProperty|MagpieData mode Electronegativity,ElementProperty|MagpieData avg_dev NpUnfilled,AtomicOrbitals|HOMO_energy,ElementProperty|MagpieData mode Column,ElementProperty|MagpieData mode CovalentRadius,ElementProperty|MagpieData mode NpValence,ElementProperty|MagpieData minimum MeltingT,ElementProperty|MagpieData minimum NpUnfilled,ElementProperty|MagpieData mode Number,ElementProperty|MagpieData range NpValence,ElementProperty|MagpieData range GSmagmom,ElementProperty|MagpieData mode MendeleevNumber,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData mean NpValence,ElementProperty|MagpieData minimum GSvolume_pa,ElementProperty|MagpieData range MeltingT,ElementProperty|MagpieData range GSvolume_pa,AtomicOrbitals|LUMO_energy,ElementProperty|MagpieData avg_dev NpValence,ElementProperty|MagpieData maximum NdValence,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData maximum NdUnfilled,ElementProperty|MagpieData mean SpaceGroupNumber,ElementProperty|MagpieData maximum Number,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData maximum CovalentRadius,ElementProperty|MagpieData minimum Electronegativity,ValenceOrbital|avg s valence electrons,ElementProperty|MagpieData minimum AtomicWeight,YangSolidSolution|Yang omega,ElementProperty|MagpieData avg_dev NdValence,ElementProperty|MagpieData mean NUnfilled,Stoichiometry|7-norm,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData mean GSmagmom,ValenceOrbital|frac f valence electrons,ElementProperty|MagpieData range CovalentRadius,ValenceOrbital|frac d valence electrons,Stoichiometry|5-norm,Stoichiometry|10-norm,ElementProperty|MagpieData maximum GSmagmom,ElementProperty|MagpieData maximum AtomicWeight,ElementProperty|MagpieData mode GSmagmom,ElementProperty|MagpieData mean NfValence,ElementProperty|MagpieData range NfUnfilled,Stoichiometry|2-norm
id3509,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35985832537585943,3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.082208,0.0,0.16666666666666666,229.0,0.0,90.7225,166.0,0.0,0.0,1.0,903.78,0.75,15.0,1.0,370.87,0.0,1.0,11,0.0,0.0,2.0,0.0,0.75,15.0,2.05,23.625,0.0,85.0,23.25,0.3149236588531833,229.0,98.77023072,0.0,0.538608672507971,11.0,1.0,3.0,489.495,1.0,0.0,5.25,3.0,29.2433333333,0.0,2.0,63.0,22.98976928,139.0,0.93,1.125,-0.185623,1.0,166.0,0.0,312.46,0.0,11.0,3.0,0.0,2.0,0.75,0.75,29.2433333333,591.3199999999999,61.479166666699996,-0.103415,1.125,10.0,0.0,0.0,213.25,51.0,83.0,220.0,0.82,1.25,22.98976928,0.2820874346038055,3.75,1.5,0.5011086692289443,1.1825,0.0,0.0,81.0,0.5555555555555556,0.5060993646249713,0.5000975705253322,0.0,121.76,0.0,0.0,0.0,0.6123724356957945
id3510,8,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,4,13.333333333333334,0.0,0.0,0.0,0.0,2.0,0.464,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.111787,0.0,0.4666666666666667,229.0,0.0,90.7225,12.0,0.16666666666666666,0.0,2.0,2750.0,3.111111111111111,16.0,2.0,54.8,0.0,1.0,52,0.0,1.0,2.0,6.0,1.4074074074074074,16.0,3.44,85.03703703703702,0.051555555555555556,90.0,76.05555555555556,0.8202341305415322,12.0,111.6006,0.0,0.6712645131089193,8.0,2.0,4.0,592.521111111111,6.0,0.464,4.148148148148148,2.0,9.105,0.09165432098765432,4.0,217.0,15.9994,66.0,3.44,0.691358024691358,-0.338381,16.0,66.0,4.0,54.8,0.0,8.0,4.0,0.0,87.0,1.5555555555555556,3.111111111111111,9.105,2695.2,81.61749999999999,-0.226594,1.382716049382716,10.0,1.6666666666666667,6.0,75.77777777777777,52.0,86.0,220.0,0.82,1.7777777777777777,15.9994,4796409.302566598,2.5679012345679006,2.7777777777777777,0.666672822239916,2.838888888888889,0.0,0.0,154.0,0.26666666666666666,0.6668144920416061,0.6666667313485476,0.0,127.6,0.0,0.0,0.0,0.6983225049986963
id3511,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13.0,0.0,0.0,0.0,0.0,1.0,1.457,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2644230769230769,229.0,0.0,90.7225,64.0,0.25,1.457,2.0,2750.0,3.4375,17.0,3.0,265.8,0.0,1.0,41,0.0,1.5,3.0,6.0,2.25,17.0,2.96,70.8984375,1.0016875,95.0,77.3125,0.6817442582266293,64.0,13.002380000000002,10.0,0.6985140673398675,35.0,1.0,5.0,889.7662499999999,17.0,1.457,5.5,1.0,29.48,0.6260546875,4.0,165.0,79.904,120.0,2.96,0.4296875,-0.125252,17.0,120.0,5.0,265.8,0.0,35.0,5.0,0.0,95.0,0.6875,3.4375,18.18,2484.2,72.54249999999999,-0.125252,2.1484375,10.0,2.25,6.0,115.5625,41.0,91.0,220.0,0.82,1.6875,79.904,5751289.02862614,2.921875,2.5,0.6875825497702026,2.48625,0.0,0.0,100.0,0.6057692307692307,0.6883728916215349,0.6875027793182408,0.0,92.90638,0.0,0.0,0.0,0.7342087577794206
id3512,8,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,4,13.636363636363637,0.0,0.0,0.0,0.0,2.0,0.799,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.09257499999999999,0.0,0.45000000000000007,229.0,0.0,90.7225,12.0,0.09090909090909091,0.0,2.0,2750.0,3.272727272727273,16.0,2.0,54.8,0.0,1.0,34,0.0,0.5454545454545454,2.0,6.0,0.8429752066115703,16.0,3.44,64.42975206611571,0.14527272727272728,89.0,76.18181818181819,0.8202341305415322,12.0,76.90698,0.0,0.6424887831565413,8.0,2.0,4.0,403.09636363636366,6.0,0.799,3.8677685950413223,2.0,9.105,0.2377190082644628,4.0,217.0,15.9994,66.0,3.44,0.5950413223140495,-0.338381,16.0,66.0,4.0,54.8,0.0,8.0,4.0,0.0,87.0,1.6363636363636365,3.272727272727273,9.105,2695.2,81.61749999999999,-0.245806,1.190082644628099,10.0,0.9917355371900826,6.0,51.81818181818182,41.0,85.0,220.0,0.82,1.8181818181818181,15.9994,3463821.1283183824,3.173553719008264,2.3636363636363638,0.6363779858054668,2.8727272727272726,0.0,0.0,154.0,0.3,0.636620896755145,0.6363638675017719,0.0,92.90638,0.0,0.0,0.0,0.674199862463242
id3513,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13.428571428571429,0.0,0.0,0.0,0.0,2.0,1.625,0.14285714285714285,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3620689655172413,229.0,0.0,90.7225,2.0,0.0,0.0,2.0,600.61,3.0,16.0,2.0,54.8,0.0,1.0,8,0.0,0.0,2.0,0.0,0.6938775510204082,28.0,3.44,88.57142857142857,0.23214285714285715,87.0,73.71428571428571,0.8202341305415322,12.0,191.20059999999998,0.0,0.5802211572065257,8.0,2.0,4.0,207.08142857142857,6.0,1.625,3.551020408163265,4.0,9.105,0.3979591836734694,4.0,227.0,15.9994,66.0,3.44,0.7755102040816327,-0.338381,16.0,66.0,4.0,54.8,0.0,8.0,4.0,0.0,87.0,2.142857142857143,3.0,9.105,545.8100000000001,81.61749999999999,-0.338381,1.1428571428571428,10.0,0.0,0.0,72.0,82.0,83.0,220.0,0.82,1.8571428571428572,15.9994,1986368.655903494,2.4489795918367347,2.2857142857142856,0.5714435176409307,2.7285714285714286,0.0,0.24137931034482757,154.0,0.17241379310344826,0.5717630011765807,0.5714287349153866,0.0,207.2,0.0,2.0,0.0,0.6226998490772391
id3514,34,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3,14.0,0.0,0.0,0.0,0.0,2.0,1.625,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,229.0,0.0,90.7225,2.0,0.0,0.799,2.0,494.0,3.375,16.0,2.0,494.0,0.0,1.0,34,0.0,0.0,2.0,0.0,0.25,16.0,2.55,47.40625,0.8023750000000001,89.0,77.625,0.5267942520624656,14.0,54.494037999999996,10.0,0.7523077068508066,15.0,2.0,4.0,449.22,16.0,1.625,3.25,3.0,25.92,0.20565625,4.0,227.0,78.96,107.0,2.55,0.46875,-0.245806,16.0,120.0,4.0,312.46,0.0,34.0,4.0,0.0,89.0,1.875,3.375,22.5702380952,181.54000000000002,68.1522619048,-0.245806,0.9375,10.0,0.0,0.0,39.375,37.0,85.0,220.0,0.82,1.875,30.973762,2747411.9137899987,3.75,2.0,0.7500007654787457,2.28875,0.0,0.0,113.0,0.5882352941176471,0.7500385762783648,0.7500000024807257,0.0,85.4678,0.0,0.0,0.0,0.770551750371122
id3515,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12.4,0.0,0.0,0.2,0.0,1.0,1.97,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,229.0,0.0,90.7225,15.0,0.2,1.97,2.0,1828.05,3.0,17.0,3.0,53.5,0.0,1.0,46,0.0,0.0,3.0,0.0,0.31999999999999995,10.0,3.98,101.75999999999999,1.182,93.0,69.0,0.9176189628313963,15.0,87.4215968,0.0,0.6144633651371695,9.0,1.0,5.0,460.20199999999994,7.0,1.97,5.5200000000000005,1.0,9.7075,0.9456,4.0,214.0,18.9984032,57.0,3.98,0.4800000000000001,-0.160771,17.0,57.0,5.0,53.5,0.0,9.0,5.0,0.0,93.0,0.6,3.0,9.7075,1774.55,81.015,-0.160771,2.4,10.0,0.0,0.0,99.8,46.0,89.0,220.0,0.82,1.4,18.9984032,3635848.5720163165,3.2,0.8,0.6000783545597032,2.992,0.0,0.0,163.0,0.3125,0.6009844187491661,0.6000020321795635,0.0,106.42,0.0,0.0,0.0,0.6633249580710799
id3516,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4411764705882353,229.0,0.0,90.7225,12.0,0.0,0.0,2.0,903.78,3.0,16.0,2.0,54.8,0.0,1.0,8,0.0,0.0,2.0,0.0,0.4,15.0,3.44,89.04,0.0,87.0,70.0,0.8202341305415322,12.0,105.76060000000001,0.0,0.6144633651371695,8.0,2.0,4.0,276.128,6.0,0.0,4.72,3.0,9.105,0.0,4.0,217.0,15.9994,66.0,3.44,0.72,-0.338381,16.0,66.0,4.0,54.8,0.0,8.0,4.0,0.0,87.0,1.8,3.0,9.105,848.98,81.61749999999999,-0.338381,1.2,10.0,0.0,0.0,86.2,51.0,83.0,220.0,0.82,1.8,15.9994,2181562.866944779,3.2,2.0,0.6000783545597032,2.638,0.0,0.0,154.0,0.29411764705882354,0.6009844187491661,0.6000020321795635,0.0,121.76,0.0,0.0,0.0,0.6633249580710799
id3517,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12.0,0.5,0.0,0.0,0.0,2.0,2.202,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.07605300000000001,0.0,0.39285714285714285,229.0,0.0,90.7225,70.0,0.0,2.202,2.0,903.78,2.75,16.0,2.0,388.36,0.0,1.0,51,0.0,0.0,2.0,0.0,0.5,15.0,2.58,63.75,1.101,88.0,66.25,0.5390197137891665,70.0,89.69500000000001,0.0,0.538608672507971,16.0,2.0,4.0,498.24,6.0,2.202,5.5,3.0,25.786875,1.101,4.0,159.0,32.065,105.0,2.58,0.875,-0.261676,16.0,105.0,4.0,312.46,0.0,16.0,4.0,0.0,88.0,1.75,2.75,25.786875,591.3199999999999,64.935625,-0.185623,1.375,10.0,0.0,0.0,133.75,51.0,84.0,220.0,0.82,1.75,32.065,4306905.384641316,3.75,2.0,0.5011086692289443,2.0075,0.0,0.0,115.0,0.35714285714285715,0.5060993646249713,0.5000975705253322,0.0,121.76,0.0,0.0,0.0,0.6123724356957945
id3519,52,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3,12.0,0.0,0.0,0.0,0.0,2.0,0.464,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.04097099999999998,0.0,0.22916666666666666,229.0,0.0,90.7225,152.0,0.0,0.464,2.0,903.78,2.75,16.0,2.0,722.66,0.0,1.0,51,0.0,0.0,2.0,0.0,0.5,16.0,2.1,27.125,0.232,90.0,67.25,0.3360842366645266,152.0,42.1322,10.0,0.538608672507971,37.0,2.0,4.0,665.39,16.0,0.464,5.5,3.0,34.7633333333,0.232,4.0,77.0,127.6,138.0,2.1,0.875,-0.226594,16.0,138.0,4.0,312.46,0.0,52.0,4.0,0.0,90.0,1.75,2.75,31.56,591.3199999999999,59.162499999999994,-0.185623,1.375,10.0,0.0,0.0,174.75,52.0,86.0,220.0,0.82,1.75,85.4678,5751789.848038063,3.75,2.0,0.5011086692289443,1.7675,0.0,0.0,82.0,0.625,0.5060993646249713,0.5000975705253322,0.0,127.6,0.0,0.0,0.0,0.6123724356957945
id3520,8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4,13.2,0.0,0.0,0.0,0.0,2.0,0.799,0.0,15.0,0.0,10.0,0.0,0.0,0.0,1.1430000000000001e-06,0.09257499999999999,0.0,0.4444444444444445,229.0,0.0,90.7225,12.0,0.0,0.0,2.0,1814.0,3.2,16.0,2.0,54.8,0.0,1.0,34,0.0,0.9,2.0,9.0,1.28,16.0,3.44,63.67999999999999,0.1598,89.0,71.5,0.8202341305415322,12.0,69.4684,0.0,0.6091199348919785,8.0,2.0,4.0,344.326,6.0,0.799,4.48,2.0,9.105,0.25568,4.0,217.0,15.9994,66.0,3.44,0.6399999999999999,-0.338381,16.0,66.0,4.0,54.8,0.0,8.0,4.0,6.35e-06,87.0,1.6,3.2,9.105,1759.2,81.61749999999999,-0.245806,1.2799999999999998,10.0,1.6200000000000003,9.0,52.3,37.0,85.0,220.0,0.82,1.9,15.9994,3117222.6671797214,3.16,2.6,0.6000397970967368,2.7920000000000003,6.350000000000001e-07,0.0,154.0,0.2916666666666667,0.6005237760880777,0.6000010180820754,6.35e-06,85.4678,0.0,0.0,0.0,0.648074069840786
id3521,8,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,4,13.333333333333334,0.0,0.0,0.0,0.0,2.0,0.464,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.111787,0.0,0.345679012345679,229.0,0.0,90.7225,12.0,0.16666666666666666,0.0,2.0,3290.0,3.111111111111111,16.0,2.0,54.8,0.0,1.0,52,0.0,1.1666666666666667,2.0,7.0,1.4074074074074074,19.0,3.44,85.03703703703702,0.051555555555555556,90.0,76.22222222222223,0.8202341305415322,12.0,164.94848,0.0,0.6712645131089193,8.0,2.0,4.0,682.521111111111,6.0,0.464,4.148148148148148,2.0,9.105,0.09165432098765432,4.0,217.0,15.9994,66.0,3.44,0.691358024691358,-0.338381,16.0,66.0,4.0,54.8,0.0,8.0,4.0,0.0,87.0,1.5555555555555556,3.111111111111111,9.105,3235.2,81.61749999999999,-0.226594,1.382716049382716,10.0,1.9444444444444444,7.0,75.77777777777777,73.0,86.0,220.0,0.82,1.9444444444444444,15.9994,5524951.845838183,2.3271604938271606,2.7777777777777777,0.666672822239916,2.822222222222222,0.0,0.2592592592592593,154.0,0.17901234567901236,0.6668144920416061,0.6666667313485476,0.0,180.94788,0.0,2.3333333333333335,0.0,0.6983225049986963
id3522,34,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3,9.0,0.0,0.0,0.0,0.0,2.0,0.799,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,229.0,0.0,90.7225,14.0,0.0,0.799,2.0,1629.0,2.0,16.0,2.0,494.0,1.25,1.0,34,0.0,0.0,2.0,0.0,1.25,16.0,2.55,98.75,0.3995,89.0,52.75,0.5267942520624656,14.0,79.96535000000002,10.0,0.538608672507971,34.0,2.0,4.0,732.365,16.0,0.799,7.0,2.0,25.92,0.3995,4.0,215.0,78.96,120.0,2.55,1.0,-0.245806,16.0,120.0,4.0,312.46,0.0,34.0,4.0,0.0,89.0,1.0,2.0,25.92,1316.54,64.8025,-0.245806,2.0,10.0,0.0,0.0,112.75,65.0,85.0,220.0,0.82,1.75,78.96,6330737.720822971,5.0,2.5,0.5011086692289443,1.7824999999999998,0.0,0.20454545454545456,100.0,0.45454545454545453,0.5060993646249713,0.5000975705253322,0.0,158.92535,0.0,2.25,5.0,0.6123724356957945
id3523,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11.2,0.0,0.0,0.0,0.0,1.0,1.457,0.0,16.0,0.0,10.0,0.0,0.0,0.0,7.210666666656e-06,0.0,0.0,0.26785714285714285,229.0,0.0,90.7225,64.0,0.2,1.457,2.0,1941.0,3.0,17.0,3.0,265.8,0.0,1.0,22,0.0,1.6,3.0,8.0,2.2399999999999998,17.0,2.96,70.8,0.8742000000000001,95.0,66.4,0.6817442582266293,64.0,37.6008,10.0,0.6144633651371695,22.0,1.0,5.0,610.172,17.0,1.457,6.959999999999999,1.0,29.48,0.6993600000000001,4.0,165.0,79.904,120.0,2.96,0.4800000000000001,-0.17001,17.0,120.0,5.0,265.8,0.0,35.0,5.0,2.25333333333e-05,95.0,0.6,3.0,16.69,1675.2,74.0325,-0.17001,2.4,10.0,2.56,8.0,123.0,37.0,91.0,220.0,0.82,1.8,47.867,4820693.945016188,4.32,2.4,0.6000783545597032,2.2479999999999998,4.50666666666e-06,0.0,100.0,0.5714285714285715,0.6009844187491661,0.6000020321795635,2.25333333333e-05,85.4678,0.0,0.0,0.0,0.6633249580710799
id3524,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,229.0,0.0,90.7225,12.0,0.0,0.0,2.0,1818.0,2.4,16.0,4.0,54.8,0.2,1.0,69,0.0,0.0,4.0,0.0,0.48,15.0,3.44,95.75999999999999,0.0,87.0,60.4,0.8202341305415322,12.0,152.93481,0.0,0.6144633651371695,8.0,2.0,4.0,458.97200000000004,6.0,0.0,6.719999999999999,2.0,9.105,0.0,4.0,217.0,15.9994,66.0,3.44,0.9600000000000002,-0.28312,16.0,66.0,4.0,54.8,0.0,8.0,4.0,0.0,87.0,1.2,2.4,9.105,1763.2,81.61749999999999,-0.28312,1.9200000000000004,0.0,0.0,0.0,91.8,69.0,83.0,220.0,0.82,1.8,15.9994,3626130.896422599,0.0,1.6,0.6000783545597032,2.478,0.0,0.3823529411764706,154.0,0.0,0.6009844187491661,0.6000020321795635,0.0,168.93421,0.0,2.6,1.0,0.6633249580710799
id3525,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12.5,0.6666666666666666,0.0,0.0,0.0,2.0,2.202,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4605263157894737,229.0,0.0,90.7225,63.0,0.0,2.202,2.0,1408.0,2.9166666666666665,16.0,2.0,388.36,1.8333333333333333,1.0,16,0.0,1.5,2.0,9.0,5.0,15.0,2.58,35.80555555555555,1.468,88.0,69.41666666666667,0.5390197137891665,70.0,205.96391,0.0,0.6709789900999482,16.0,2.0,4.0,594.9266666666666,6.0,2.202,5.083333333333333,3.0,25.786875,0.9786666666666667,4.0,166.0,32.065,105.0,2.58,0.7916666666666666,-0.261676,16.0,105.0,4.0,312.46,0.0,16.0,4.0,0.0,88.0,1.5833333333333333,2.9166666666666665,20.025,1095.54,70.69749999999999,-0.261676,1.4583333333333333,10.0,2.5,9.0,90.08333333333333,92.0,84.0,220.0,0.82,1.9166666666666667,32.065,4862568.634698021,1.5,5.0,0.6666725702079804,2.1891666666666665,0.0,0.07894736842105264,115.0,0.15789473684210528,0.6668049556374129,0.6666667303691033,0.0,238.02891,0.0,0.5,11.0,0.6972166887783963
id3527,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11.5,0.5,0.0,0.0,0.0,2.0,2.202,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,229.0,0.0,90.7225,70.0,0.375,2.202,2.0,2183.0,2.0,16.0,3.0,388.36,0.0,1.0,29,0.0,0.875,3.0,7.0,1.1875,11.0,2.58,78.5,1.101,88.0,66.25,0.5390197137891665,70.0,53.4028,0.0,0.524792056726051,16.0,2.0,4.0,845.5550000000001,6.0,2.202,4.5,2.0,25.786875,1.101,4.0,159.0,32.065,105.0,2.58,1.0,-0.202272,16.0,105.0,4.0,312.46,0.0,16.0,4.0,0.0,88.0,1.0,2.0,11.07,1870.54,79.6525,-0.202272,2.0,10.0,1.53125,7.0,148.5,37.0,84.0,220.0,0.82,1.625,32.065,8527375.587927075,3.59375,2.25,0.5005648371679647,2.07125,0.0,0.0,115.0,0.4423076923076923,0.5032770731958376,0.5000489019641984,0.0,85.4678,0.0,0.0,0.0,0.5863019699779287
id3529,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,229.0,0.0,90.7225,12.0,0.2,0.0,2.0,3695.0,2.4,16.0,3.0,54.8,0.0,1.0,74,0.0,1.2,3.0,6.0,1.36,20.0,3.44,104.16,0.0,87.0,63.2,0.8202341305415322,12.0,167.8406,0.0,0.6144633651371695,8.0,2.0,4.0,834.372,6.0,0.0,6.0,2.0,9.105,0.0,4.0,217.0,15.9994,66.0,3.44,0.9600000000000002,-0.220603,16.0,66.0,4.0,54.8,0.0,8.0,4.0,0.0,87.0,1.2,2.4,9.105,3640.2,81.61749999999999,-0.220603,1.9200000000000004,4.0,1.92,6.0,98.8,74.0,83.0,220.0,0.82,1.8,15.9994,6591997.0898222895,1.28,2.6,0.6000783545597032,2.7,0.0,0.358974358974359,154.0,0.10256410256410257,0.6009844187491661,0.6000020321795635,0.0,183.84,0.0,2.8,0.0,0.6633249580710799
id3530,8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4,13.2,0.0,0.0,0.0,0.0,2.0,0.464,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.111787,0.0,0.4444444444444445,229.0,0.0,90.7225,12.0,0.0,0.0,2.0,1799.0,3.2,16.0,2.0,54.8,0.0,1.0,52,0.0,0.9,2.0,9.0,1.28,16.0,3.44,81.47999999999999,0.09280000000000001,90.0,71.8,0.8202341305415322,12.0,111.6006,0.0,0.6091199348919785,8.0,2.0,4.0,388.558,6.0,0.464,4.48,2.0,9.105,0.14848,4.0,217.0,15.9994,66.0,3.44,0.6399999999999999,-0.338381,16.0,66.0,4.0,54.8,0.0,8.0,4.0,0.0,87.0,1.6,3.2,9.105,1744.2,81.61749999999999,-0.226594,1.2799999999999998,10.0,1.6200000000000003,9.0,79.9,52.0,86.0,220.0,0.82,1.9,15.9994,3517660.023100254,3.16,2.6,0.6000397970967368,2.688,0.0,0.0,154.0,0.2916666666666667,0.6005237760880777,0.6000010180820754,0.0,127.6,0.0,0.0,0.0,0.648074069840786
id3531,34,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4,10.666666666666666,0.0,0.0,0.0,0.0,2.0,0.799,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15584415584415584,229.0,0.0,90.7225,14.0,0.0,0.799,2.0,1092.0,2.0,16.0,2.0,494.0,0.0,1.0,34,0.0,0.0,2.0,0.0,0.8333333333333334,16.0,2.55,101.0,0.3995,89.0,63.166666666666664,0.5267942520624656,14.0,107.674,10.0,0.5178720843256431,30.0,2.0,4.0,596.5233333333333,16.0,0.799,5.777777777777778,2.0,25.92,0.3995,4.0,215.0,78.96,120.0,2.55,1.0,-0.245806,16.0,120.0,4.0,312.46,0.0,34.0,4.0,0.0,89.0,1.0,2.0,13.96,779.54,76.76249999999999,-0.245806,2.0,10.0,0.0,0.0,115.0,70.0,85.0,220.0,0.82,1.8333333333333333,65.38,6161941.0442621475,4.444444444444445,1.1666666666666667,0.5000979240259901,1.8966666666666665,0.0,0.18181818181818182,100.0,0.5194805194805194,0.5012285160432101,0.5000025402050967,0.0,173.054,0.0,2.3333333333333335,0.0,0.5773502691896257
