id,AtomicOrbitals|HOMO_element,ElementFraction|Al,ElementFraction|K,ElementFraction|F,ElementProperty|MagpieData avg_dev Number,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData avg_dev Electronegativity,ElementFraction|B,ElementProperty|MagpieData mean Number,ElementProperty|MagpieData mean MendeleevNumber,ElementProperty|MagpieData mean MeltingT,BandCenter|band center,Stoichiometry|0-norm,Miedema|Miedema_deltaH_ss_min,ElementProperty|MagpieData mean CovalentRadius,ValenceOrbital|frac p valence electrons,ElementProperty|MagpieData minimum NpValence,YangSolidSolution|Yang delta,ElementProperty|MagpieData avg_dev NpUnfilled,YangSolidSolution|Yang omega,ValenceOrbital|avg d valence electrons,ElementFraction|Te,ElementProperty|MagpieData range Column,AtomicOrbitals|HOMO_character,AtomicOrbitals|gap_AO,TMetalFraction|transition metal fraction,ElementProperty|MagpieData mean SpaceGroupNumber,ElementProperty|MagpieData mean GSbandgap,IonProperty|max ionic char,ElementProperty|MagpieData mean Column,ElementFraction|Se,ElementProperty|MagpieData minimum NdValence,ElementProperty|MagpieData mean Row,ElementProperty|MagpieData mean NValence,ElementFraction|S,ValenceOrbital|frac d valence electrons,ElementProperty|MagpieData mean GSvolume_pa,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData minimum MeltingT,ElementProperty|MagpieData mode NpValence,ElementProperty|MagpieData minimum Row,Miedema|Miedema_deltaH_inter,ElementProperty|MagpieData range GSbandgap,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData maximum Column,ElementProperty|MagpieData range GSvolume_pa,ElementProperty|MagpieData mode GSbandgap,ElementProperty|MagpieData mode NdValence,ElementProperty|MagpieData range SpaceGroupNumber,ElementProperty|MagpieData mode SpaceGroupNumber,AtomicOrbitals|LUMO_element,IonProperty|avg ionic char,ElementProperty|MagpieData range CovalentRadius,ElementProperty|MagpieData minimum GSvolume_pa,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData mode NValence,ElementProperty|MagpieData range NdValence,ElementProperty|MagpieData minimum NValence,ElementProperty|MagpieData avg_dev Column,ElementProperty|MagpieData minimum Number,ElementProperty|MagpieData maximum MendeleevNumber,ElementProperty|MagpieData mode CovalentRadius,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData minimum CovalentRadius,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData mode MendeleevNumber,ElementProperty|MagpieData minimum SpaceGroupNumber,ValenceOrbital|avg p valence electrons,ElementProperty|MagpieData mode MeltingT,ElementProperty|MagpieData avg_dev GSbandgap,ElementProperty|MagpieData mode AtomicWeight,ElementProperty|MagpieData range MeltingT,ElementProperty|MagpieData mode GSvolume_pa,ElementProperty|MagpieData avg_dev NUnfilled,Stoichiometry|3-norm,ElementProperty|MagpieData mode Row,ElementProperty|MagpieData range AtomicWeight,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData mode Number,ElementProperty|MagpieData maximum GSbandgap,ElementProperty|MagpieData maximum MeltingT,Miedema|Miedema_deltaH_amor,ElementProperty|MagpieData mode Electronegativity,ElementProperty|MagpieData maximum Number,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData maximum GSvolume_pa,ElementProperty|MagpieData minimum Column,ElementProperty|MagpieData avg_dev SpaceGroupNumber,ElementProperty|MagpieData avg_dev NpValence,ElementProperty|MagpieData maximum NpValence,ElementProperty|MagpieData mode Column,ElementProperty|MagpieData mean NsValence,ElementProperty|MagpieData minimum AtomicWeight,ElementProperty|MagpieData maximum NdValence,ElementProperty|MagpieData range Electronegativity,ElementFraction|O,ElementProperty|MagpieData mean NpValence,ElementProperty|MagpieData maximum CovalentRadius,ElementProperty|MagpieData minimum Electronegativity
id3250,34,0.0,0.0,0.0,6.925619834710744,11.454545454545455,0.4472727272727272,0.0,40.09090909090909,78.5,489.3677272727273,-2.0709958105109583,4,0.0,133.9090909090909,0.173202614379085,0.0,0.21047559439666336,1.2603305785123966,4547900.87233948,9.545454545454545,0.0,15.0,2.0,0.0,0.0,84.9090909090909,0.4358181818181819,0.5267942520624656,13.909090909090908,0.5454545454545454,0.0,4.454545454545454,13.909090909090908,0.0,0.6862745098039216,27.320113636363637,2.272727272727273,312.46,4.0,4.0,0.0,0.799,2.14,16.0,71.22749999999999,0.799,10.0,215.0,14.0,34,0.050515060266995496,100.0,19.495,2.55,16.0,10.0,1.0,2.28099173553719,34.0,89.0,120.0,16.0,0.0,120.0,4.0,89.0,14.0,2.409090909090909,494.0,0.396198347107438,78.96,281.76000000000005,25.92,1.2396694214876034,0.5647551328987491,4.0,35.858000000000004,2.227272727272727,34.0,0.799,594.22,0.0,2.55,49.0,85.0,90.7225,1.0,77.35537190082646,1.7355371900826448,4.0,16.0,1.9545454545454546,78.96,10.0,1.73,0.0,2.409090909090909,220.0,0.82
id3251,29,0.0,0.0,0.0,13.0,19.875,0.4375000000000001,0.0,29.0,73.75,628.90375,-2.031511335272961,4,0.0,131.25,0.3333333333333333,0.0,0.3361192599840136,0.875,6342459.668390338,3.75,0.0,15.0,3.0,0.016648999999999997,0.125,133.25,1.101,0.5390197137891665,13.25,0.0,0.0,3.875,8.25,0.5,0.45454545454545453,33.5075,2.0,312.46,4.0,3.0,0.0,2.202,2.1425,16.0,79.6525,2.202,0.0,159.0,70.0,51,0.06295748297873588,115.0,11.07,2.58,6.0,10.0,1.0,3.625,16.0,88.0,105.0,15.0,0.0,105.0,4.0,88.0,70.0,2.75,388.36,1.101,32.065,1045.31,25.786875,0.5,0.524792056726051,3.0,89.69500000000001,1.75,16.0,2.202,1357.77,0.0,2.58,51.0,84.0,90.7225,1.0,63.25,1.375,4.0,16.0,1.75,32.065,10.0,1.7600000000000002,0.0,2.75,220.0,0.82
id3252,29,0.0,0.0,0.0,7.836734693877552,21.061224489795922,0.4604081632653062,0.0,25.142857142857142,68.57142857142857,754.7257142857143,-1.9592549481107833,4,0.0,131.14285714285714,0.26785714285714285,0.0,0.35717728702526663,1.1020408163265307,8013121.275547153,4.285714285714286,0.0,15.0,3.0,0.0047750000000000015,0.2857142857142857,150.71428571428572,0.9437142857142857,0.5390197137891665,12.285714285714286,0.0,0.0,3.7142857142857144,8.0,0.42857142857142855,0.5357142857142857,30.342589285714286,1.7142857142857142,312.46,4.0,3.0,0.0,2.202,2.0771428571428574,16.0,79.6525,2.202,0.0,159.0,70.0,33,0.06744112787804951,115.0,11.07,2.58,6.0,10.0,1.0,3.9591836734693877,16.0,88.0,105.0,15.0,0.0,105.0,4.0,88.0,70.0,2.142857142857143,388.36,1.0785306122448979,32.065,1045.31,25.786875,0.6122448979591837,0.47603169309227905,3.0,53.4028,1.2857142857142858,16.0,2.202,1357.77,0.0,2.58,37.0,84.0,90.7225,1.0,69.18367346938776,1.836734693877551,4.0,16.0,1.5714285714285714,32.065,10.0,1.7600000000000002,0.0,2.142857142857143,220.0,0.82
id3253,29,0.0,0.0,0.0,10.040816326530612,21.183673469387752,0.4469387755102042,0.0,27.714285714285715,68.71428571428571,728.1228571428571,-1.9421210276819252,4,0.0,134.0,0.26785714285714285,0.0,0.3429283108594111,1.1020408163265307,7730671.749147328,4.285714285714286,0.0,15.0,3.0,0.016648999999999997,0.2857142857142857,150.71428571428572,0.9437142857142857,0.5390197137891665,12.285714285714286,0.0,0.0,3.857142857142857,8.0,0.42857142857142855,0.5357142857142857,31.68330357142857,1.7142857142857142,312.46,4.0,3.0,0.0,2.202,2.0585714285714287,16.0,79.6525,2.202,0.0,159.0,70.0,51,0.06750052122592903,115.0,11.07,2.58,6.0,10.0,1.0,3.9591836734693877,16.0,88.0,105.0,15.0,0.0,105.0,4.0,88.0,70.0,2.142857142857143,388.36,1.0785306122448979,32.065,1045.31,25.786875,0.6122448979591837,0.47603169309227905,3.0,89.69500000000001,1.2857142857142858,16.0,2.202,1357.77,0.0,2.58,51.0,84.0,90.7225,1.0,69.18367346938776,1.836734693877551,4.0,16.0,1.5714285714285714,32.065,10.0,1.7600000000000002,0.0,2.142857142857143,220.0,0.82
id3255,46,0.0,0.0,0.625,13.28125,23.28125,1.0968749999999998,0.0,19.625,74.375,470.72249999999997,-2.765672088824487,4,0.0,97.0,0.43859649122807015,0.0,0.0,0.46875,4201403.182719109,2.5,0.0,16.0,3.0,0.0,0.25,94.25,1.23125,0.9176189628313963,13.375,0.0,0.0,3.0,7.125,0.0,0.3508771929824561,20.592499999999998,0.875,53.5,5.0,2.0,0.0,1.97,3.1025,17.0,81.015,1.97,0.0,214.0,15.0,46,0.17628669175545802,163.0,9.7075,3.98,7.0,10.0,1.0,4.53125,9.0,93.0,57.0,11.0,0.0,57.0,4.0,93.0,15.0,3.125,53.5,0.9234374999999999,18.9984032,1774.55,9.7075,0.21875,0.6299605249474366,2.0,87.4215968,0.625,9.0,1.97,1828.05,0.0,3.98,46.0,89.0,90.7225,1.0,99.0625,2.34375,5.0,17.0,1.5,18.9984032,10.0,3.16,0.0,3.125,220.0,0.82
id3256,29,0.0,0.0,0.0,11.333333333333334,23.11111111111111,0.5100000000000001,0.0,27.333333333333332,68.66666666666667,556.7316666666667,-1.9347006330590089,4,0.0,134.33333333333334,0.31818181818181823,0.0,0.3637424111316742,1.111111111111111,5750902.7992318915,3.3333333333333335,0.0,15.0,3.0,0.0,0.16666666666666666,134.16666666666666,1.101,0.5390197137891665,12.333333333333334,0.0,0.0,3.8333333333333335,7.333333333333333,0.5,0.4545454545454546,35.40635416666667,2.0,312.46,4.0,3.0,0.0,2.202,2.07,16.0,79.6525,2.202,0.0,159.0,70.0,29,0.0764077179675237,115.0,11.07,2.58,6.0,10.0,1.0,4.222222222222222,16.0,88.0,105.0,14.0,0.0,105.0,4.0,88.0,70.0,2.3333333333333335,388.36,1.101,32.065,1045.31,25.786875,0.6666666666666666,0.5178720843256431,3.0,86.645,1.6666666666666667,16.0,2.202,1357.77,0.0,2.58,50.0,84.0,90.7225,1.0,64.16666666666667,1.6666666666666667,4.0,16.0,1.6666666666666667,32.065,10.0,1.7600000000000002,0.0,2.3333333333333335,220.0,0.82
id3257,29,0.0,0.0,0.0,4.777777777777779,23.444444444444443,0.49499999999999994,0.0,36.333333333333336,69.16666666666667,609.5516666666666,-1.9234194836356355,4,0.0,141.83333333333334,0.1891891891891892,0.0,0.31075517955529247,1.111111111111111,6296520.560970063,8.333333333333334,0.0,15.0,3.0,0.0,0.16666666666666666,106.16666666666667,0.3995,0.5267942520624656,12.333333333333334,0.5,0.0,4.333333333333333,12.333333333333334,0.0,0.6756756756756757,35.47291666666666,2.0,312.46,4.0,4.0,0.0,0.799,2.0549999999999997,16.0,79.6525,0.799,10.0,215.0,14.0,29,0.07395463651394045,100.0,11.07,2.55,16.0,10.0,1.0,4.222222222222222,29.0,89.0,120.0,16.0,0.0,120.0,4.0,89.0,14.0,2.3333333333333335,494.0,0.3995,78.96,1045.31,25.92,0.6666666666666666,0.5178720843256431,4.0,55.163999999999994,1.6666666666666667,34.0,0.799,1357.77,0.0,2.55,50.0,85.0,90.7225,1.0,92.16666666666667,1.6666666666666667,4.0,16.0,1.6666666666666667,63.546,10.0,1.73,0.0,2.3333333333333335,220.0,0.82
id3258,63,0.0,0.0,0.0,21.0,36.25,1.21875,0.0,29.0,50.75,379.265,-1.8472598708502739,3,0.0,137.5,0.36363636363636365,0.0,0.5621465364359184,1.0,3278457.1104407287,0.0,0.0,15.0,4.0,0.0,0.0,120.5,0.0,0.8202341305415322,9.0,0.0,0.0,3.75,5.5,0.0,0.0,36.348125,3.0,54.8,4.0,2.0,0.0,0.0,2.22125,16.0,81.61749999999999,0.0,0.0,217.0,12.0,63,0.1940894085432274,154.0,9.105,3.44,6.0,0.0,1.0,7.0,8.0,87.0,66.0,9.0,0.0,66.0,4.0,87.0,12.0,2.0,54.8,0.0,15.9994,1040.2,9.105,2.0,0.538608672507971,2.0,135.9646,1.0,8.0,0.0,1095.0,0.0,3.44,63.0,83.0,90.7225,1.0,108.5,2.0,4.0,16.0,1.75,15.9994,0.0,2.62,0.5,2.0,220.0,0.82
id3259,9,0.0,0.0,0.5,14.0,44.5,1.58,0.0,23.0,48.5,182.98,-1.8065436612492927,2,0.0,138.5,0.625,0.0,0.0,0.5,1054481.8391159119,0.0,0.0,16.0,2.0,0.33023099999999994,0.0,122.0,0.985,0.9176189628313963,9.0,0.0,0.0,3.5,4.0,0.0,0.0,50.214999999999996,1.0,53.5,0.0,2.0,0.0,1.97,2.4,17.0,81.015,0.0,0.0,214.0,15.0,37,0.22940474070784908,163.0,9.7075,3.98,1.0,0.0,1.0,8.0,9.0,93.0,57.0,7.0,0.0,57.0,4.0,4.0,15.0,2.5,53.5,0.985,18.9984032,258.96,9.7075,0.0,0.6299605249474366,2.0,66.4693968,0.5,9.0,1.97,312.46,0.0,0.82,37.0,89.0,90.7225,1.0,107.0,2.5,5.0,1.0,1.5,18.9984032,0.0,3.16,0.0,2.5,220.0,0.82
id3260,9,0.0,0.0,0.75,10.5,33.375,1.185,0.0,16.0,70.75,118.24,-2.681425697604203,2,0.0,97.75,0.6818181818181818,0.0,0.0,0.375,552802.0793527376,0.0,0.0,16.0,2.0,0.0,0.0,68.5,1.4775,0.9176189628313963,13.0,0.0,0.0,2.75,5.5,0.0,0.0,29.96125,1.0,53.5,5.0,2.0,0.0,1.97,3.19,17.0,81.015,1.97,0.0,214.0,15.0,9,0.1720535555308868,163.0,9.7075,3.98,7.0,0.0,1.0,6.0,9.0,93.0,57.0,7.0,0.0,57.0,4.0,93.0,15.0,3.75,53.5,0.73875,18.9984032,258.96,9.7075,0.0,0.7591472429689157,2.0,66.4693968,0.75,9.0,1.97,312.46,0.0,3.98,37.0,89.0,90.7225,1.0,80.25,1.875,5.0,17.0,1.75,18.9984032,0.0,3.16,0.0,3.75,220.0,0.82
id3261,34,0.0,0.0,0.0,4.122448979591836,19.83673469387755,0.4995918367346938,0.0,36.285714285714285,73.42857142857143,442.34999999999997,-1.9886504831070866,4,0.0,137.28571428571428,0.2065217391304348,0.0,0.2992792675713101,1.1836734693877549,4243114.31981372,8.571428571428571,0.0,15.0,2.0,0.0,0.0,70.0,0.4565714285714286,0.5267942520624656,13.142857142857142,0.5714285714285714,0.0,4.285714285714286,13.142857142857142,0.0,0.6521739130434783,35.22071428571429,2.5714285714285716,302.91,4.0,4.0,0.0,0.799,2.1128571428571425,16.0,71.865,0.799,10.0,215.0,14.0,34,0.07046235123811882,100.0,18.8575,2.55,16.0,10.0,1.0,3.5102040816326534,31.0,89.0,120.0,16.0,0.0,120.0,4.0,89.0,14.0,2.7142857142857144,494.0,0.3913469387755102,78.96,202.16999999999996,25.92,1.1020408163265307,0.5802211572065257,4.0,48.986999999999995,2.4285714285714284,34.0,0.799,505.08,0.0,2.55,50.0,85.0,90.7225,1.0,65.71428571428571,1.4693877551020407,4.0,16.0,1.8571428571428572,69.723,10.0,1.73,0.0,2.7142857142857144,220.0,0.82
id3262,32,0.0,0.0,0.0,1.875,28.125,0.4462499999999999,0.0,33.25,60.25,986.6650000000001,-1.6063882032152095,2,0.0,145.0,0.13953488372093023,0.0,0.3842433532149386,1.5,0.31541264102828315,7.5,0.0,13.0,2.0,0.0,0.0,226.0,0.28725,0.29814257929945576,10.75,0.0,0.0,4.25,10.75,0.0,0.6976744186046512,39.934375,3.25,312.46,2.0,4.0,0.08893201092210151,0.383,1.7125,14.0,67.7175,0.383,10.0,4.0,225.0,32,0.055901733618647954,100.0,23.005,2.01,14.0,10.0,1.0,4.875,32.0,79.0,120.0,14.0,0.0,120.0,4.0,79.0,225.0,1.5,1211.4,0.143625,72.64,898.94,23.005,1.125,0.7591472429689157,4.0,12.827799999999996,3.0,32.0,0.383,1211.4,0.13537849471977845,2.01,37.0,75.0,90.7225,1.0,1.5,0.75,2.0,14.0,1.75,72.64,10.0,1.19,0.0,1.5,220.0,0.82
id3263,8,0.0,0.0,0.0,7.611111111111112,13.777777777777777,0.8020833333333334,0.25,11.666666666666666,75.66666666666667,745.955,-2.561439637650378,4,0.0,87.83333333333333,0.5,0.0,0.551585586375192,1.3333333333333333,6667874.179601092,0.8333333333333334,0.0,15.0,2.0,0.0,0.0,86.33333333333333,0.41291666666666665,0.8202341305415322,13.833333333333334,0.0,0.0,2.4166666666666665,5.5,0.0,0.15151515151515152,16.581666666666667,2.8333333333333335,54.8,4.0,2.0,0.0,1.524,2.7525,16.0,83.55,0.0,0.0,217.0,12.0,8,0.12436891147861318,154.0,7.1725,3.44,6.0,10.0,1.0,2.5555555555555554,5.0,87.0,66.0,14.0,0.0,66.0,4.0,87.0,12.0,2.75,54.8,0.5555416666666667,15.9994,2293.2,9.105,1.277777777777778,0.5993305290123175,2.0,74.6568,2.75,8.0,1.524,2348.0,0.0,3.44,37.0,83.0,90.7225,1.0,86.72222222222221,1.4583333333333333,4.0,16.0,1.9166666666666667,10.811,10.0,2.62,0.5833333333333334,2.75,220.0,0.82
id3264,8,0.0,0.0,0.0,16.533333333333335,10.657777777777774,0.5951999999999998,0.0,18.0,83.93333333333334,132.9486666666667,-2.797834409784986,4,0.0,86.2,0.4722222222222222,0.0,0.0,0.72,1191079.795444881,2.0,0.0,16.0,2.0,0.07047700000000001,0.0,61.13333333333333,1.2594666666666667,0.8202341305415322,13.2,0.0,0.0,2.6666666666666665,7.2,0.0,0.2777777777777778,20.996166666666667,1.6,14.01,4.0,1.0,0.0,7.853,2.9440000000000004,17.0,84.1075,0.0,0.0,217.0,12.0,53,0.08762737412535783,189.0,6.615,3.44,6.0,10.0,1.0,4.88,1.0,96.0,66.0,17.0,0.0,31.0,4.0,87.0,12.0,3.4,54.8,1.7582755555555556,15.9994,372.84000000000003,9.105,0.4799999999999999,0.6097182849180557,2.0,125.89653,1.4,8.0,7.853,386.85,0.0,3.44,53.0,92.0,90.7225,1.0,58.96000000000001,1.3599999999999999,5.0,16.0,1.8,1.00794,10.0,2.62,0.6,3.4,220.0,0.82
id3265,8,0.0,0.0,0.0,11.0,12.944444444444441,0.6766666666666666,0.0,13.0,81.66666666666667,139.27416666666667,-2.596925012026839,4,0.0,79.08333333333333,0.4444444444444444,0.0,0.0,0.8888888888888888,1388178.0961702985,1.6666666666666667,0.0,15.0,2.0,0.09257499999999999,0.0,75.91666666666667,2.0964166666666664,0.8202341305415322,11.0,0.16666666666666666,0.0,2.3333333333333335,6.0,0.0,0.2777777777777778,18.086458333333333,1.6666666666666667,14.01,4.0,1.0,0.0,7.853,2.763333333333333,16.0,84.1075,0.0,0.0,217.0,12.0,34,0.10550485687072582,189.0,6.615,3.44,6.0,10.0,1.0,6.666666666666667,1.0,92.0,66.0,16.0,0.0,31.0,4.0,87.0,12.0,2.6666666666666665,54.8,2.878291666666667,15.9994,479.99,9.105,0.4444444444444444,0.5263632998046983,2.0,84.45985999999999,1.3333333333333333,8.0,7.853,494.0,0.0,3.44,37.0,88.0,90.7225,1.0,84.55555555555556,1.7777777777777777,4.0,16.0,1.6666666666666667,1.00794,10.0,2.62,0.5,2.6666666666666665,220.0,0.82
id3267,52,0.0,0.0,0.0,8.666666666666666,22.777777777777775,0.3472222222222223,0.0,54.0,71.66666666666667,603.09,-1.7736827088145417,4,0.0,150.83333333333334,0.16666666666666666,0.0,0.23016758927726277,1.0,6229773.11485562,8.333333333333334,0.5,15.0,2.0,0.021456999999999976,0.0,169.5,0.232,0.3360842366645266,12.666666666666666,0.0,0.0,5.166666666666667,15.0,0.0,0.5555555555555556,41.96834770113333,1.6666666666666667,234.32,4.0,5.0,0.0,0.464,1.8616666666666666,16.0,65.48491379309999,0.464,10.0,77.0,152.0,80,0.04519827640861049,88.0,25.2375862069,2.1,16.0,10.0,1.0,4.111111111111112,37.0,90.0,138.0,26.0,0.0,132.0,4.0,90.0,152.0,2.5,722.66,0.232,127.6,669.46,34.7633333333,0.7777777777777778,0.5178720843256431,5.0,115.1222,1.5,52.0,0.464,903.78,0.0,2.1,80.0,86.0,90.7225,1.0,19.833333333333332,1.6666666666666667,4.0,16.0,1.8333333333333333,85.4678,10.0,1.2800000000000002,0.0,2.5,220.0,0.82
id3268,49,0.0,0.0,0.0,3.839999999999999,22.720000000000002,0.30720000000000003,0.0,46.6,60.8,406.29200000000003,-1.5243994110952157,2,0.0,157.6,0.07547169811320756,0.0,0.20601851851851852,1.6,0.6602793731145199,8.0,0.0,12.0,2.0,0.0,0.0,157.0,0.0,0.2057841473834533,10.6,0.0,0.0,5.0,10.6,0.0,0.7547169811320755,37.552499999999995,4.2,312.46,1.0,5.0,-0.04345360772509986,0.0,1.588,13.0,66.46249999999999,0.0,10.0,90.0,139.0,49,0.03292546358135253,78.0,24.26,1.78,13.0,10.0,1.0,3.8400000000000007,37.0,75.0,142.0,13.0,0.0,142.0,4.0,75.0,139.0,0.8,429.75,0.0,114.818,117.29000000000002,24.26,1.2799999999999998,0.8041451517178116,5.0,29.3502,4.0,49.0,0.0,429.75,-0.025564813541546796,1.78,49.0,71.0,90.7225,1.0,28.8,0.31999999999999995,1.0,13.0,1.8,85.4678,10.0,0.9600000000000001,0.0,0.8,220.0,0.82
id3269,16,0.0,0.0,0.0,15.5,12.416666666666666,0.48000000000000004,0.0,31.5,75.58333333333333,399.2808333333333,-2.0089509887666006,3,0.0,130.0,0.28431372549019607,0.0,0.2992725566621781,1.5972222222222223,3048832.0227516913,4.166666666666667,0.0,15.0,2.0,0.0,0.0,112.0,1.101,0.5390197137891665,13.5,0.0,0.0,4.0,8.5,0.5,0.4901960784313726,30.561979166666664,3.1666666666666665,312.46,4.0,3.0,0.0,2.202,2.1,16.0,66.46249999999999,2.202,0.0,159.0,70.0,16,0.060407814935180035,115.0,24.26,2.58,6.0,10.0,1.0,2.5,16.0,88.0,105.0,13.0,0.0,105.0,4.0,88.0,70.0,2.4166666666666665,388.36,1.101,32.065,117.29000000000002,25.786875,1.5277777777777777,0.5827658880984057,3.0,82.753,3.0833333333333335,16.0,2.202,429.75,0.0,2.58,49.0,84.0,90.7225,1.0,42.0,1.5833333333333333,4.0,16.0,1.9166666666666667,32.065,10.0,1.7600000000000002,0.0,2.4166666666666665,220.0,0.82
id3272,16,0.0,0.0,0.0,14.36734693877551,19.714285714285715,0.5191836734693878,0.0,28.571428571428573,73.0,400.1042857142857,-1.997211725608877,4,0.0,131.57142857142858,0.36538461538461536,0.0,0.3540887204870773,1.1836734693877549,3837884.535171528,2.857142857142857,0.0,15.0,2.0,0.0,0.0,112.71428571428571,1.2582857142857142,0.5390197137891665,13.142857142857142,0.0,0.0,3.857142857142857,7.428571428571429,0.5714285714285714,0.38461538461538464,35.91642857142857,2.5714285714285716,312.46,4.0,3.0,0.0,2.202,2.125714285714286,16.0,66.46249999999999,2.202,0.0,159.0,70.0,16,0.07357679231107016,115.0,24.26,2.58,6.0,10.0,1.0,3.5102040816326534,16.0,88.0,105.0,14.0,0.0,105.0,4.0,88.0,70.0,2.7142857142857144,388.36,1.0785306122448979,32.065,192.62,25.786875,1.1020408163265307,0.5802211572065257,3.0,86.645,2.4285714285714284,16.0,2.202,505.08,0.0,2.58,50.0,84.0,90.7225,1.0,48.816326530612244,1.4693877551020407,4.0,16.0,1.8571428571428572,32.065,10.0,1.7600000000000002,0.0,2.7142857142857144,220.0,0.82
id3273,8,0.0,0.0,0.0,19.124260355029588,12.579881656804732,0.7857988165680473,0.0,23.53846153846154,80.38461538461539,257.58384615384614,-2.613253152838156,4,0.0,100.3076923076923,0.4090909090909091,0.0,0.5339707985021689,0.4497041420118345,2209583.020849006,3.076923076923077,0.23076923076923078,15.0,2.0,0.04788399999999998,0.0,70.76923076923077,0.10707692307692308,0.8202341305415322,14.615384615384615,0.0,0.0,3.1538461538461537,8.461538461538462,0.0,0.36363636363636365,22.470192307684616,2.1538461538461537,54.8,4.0,2.0,0.0,0.464,2.8015384615384615,16.0,81.61749999999999,0.0,0.0,217.0,12.0,49,0.12138930214536883,154.0,9.105,3.44,6.0,10.0,1.0,2.3431952662721898,8.0,90.0,66.0,16.0,0.0,66.0,4.0,87.0,12.0,3.4615384615384617,54.8,0.1647337278106509,15.9994,667.86,9.105,0.43786982248520706,0.6267904961047895,2.0,111.6006,2.076923076923077,8.0,0.464,722.66,0.0,3.44,52.0,86.0,90.7225,1.0,72.33136094674556,0.9112426035502957,4.0,16.0,1.9230769230769231,15.9994,10.0,2.62,0.6153846153846154,3.4615384615384617,220.0,0.82
id3274,8,0.0,0.0,0.0,8.444444444444445,36.44444444444444,1.03,0.0,11.666666666666666,57.166666666666664,792.2583333333332,-2.0903029784048512,4,0.0,103.66666666666667,0.5833333333333334,0.0,0.6069620764866208,1.111111111111111,8183836.019533275,0.0,0.0,15.0,2.0,0.0,0.0,114.66666666666667,0.7493333333333334,0.8202341305415322,10.666666666666666,0.0,0.0,2.5,4.0,0.0,0.0,23.37847222221667,2.0,54.8,4.0,2.0,0.0,4.496,2.445,16.0,85.0825,0.0,0.0,217.0,12.0,8,0.17588995438917762,154.0,5.64,3.44,6.0,0.0,1.0,6.444444444444444,3.0,87.0,66.0,6.0,0.0,66.0,1.0,87.0,12.0,2.3333333333333335,54.8,1.248888888888889,15.9994,3768.2,9.105,0.6666666666666666,0.5178720843256431,2.0,78.5268,1.6666666666666667,8.0,4.496,3823.0,0.0,3.44,37.0,86.0,90.7225,1.0,102.66666666666667,1.6666666666666667,4.0,16.0,1.6666666666666667,6.941,0.0,2.62,0.5,2.3333333333333335,220.0,0.82
id3275,52,0.0,0.0,0.0,11.305785123966942,15.768595041322316,0.2444628099173554,0.0,41.63636363636363,75.54545454545455,753.4059090909091,-1.8408038015808736,4,0.0,138.27272727272728,0.1853146853146853,0.0,0.15879629714683902,1.2603305785123966,7001719.157648302,8.636363636363637,0.5454545454545454,15.0,2.0,0.0,0.18181818181818182,147.3181818181818,0.2530909090909091,0.3360842366645266,13.0,0.0,0.0,4.590909090909091,13.0,0.0,0.6643356643356644,29.278197492145452,3.1818181818181817,302.91,4.0,4.0,0.0,0.464,1.875909090909091,16.0,80.23491379309999,0.464,10.0,165.0,152.0,52,0.022103596218373413,98.0,10.4875862069,2.1,16.0,10.0,1.0,3.272727272727273,25.0,90.0,138.0,16.0,1.487603305785124,122.0,4.0,90.0,64.0,2.409090909090909,722.66,0.23008264462809921,127.6,1216.09,34.7633333333,1.487603305785124,0.5647551328987491,5.0,72.66195499999999,2.227272727272727,52.0,0.464,1519.0,0.0,2.1,52.0,86.0,90.7225,1.0,37.871900826446286,1.7355371900826448,4.0,16.0,1.9545454545454546,54.938045,10.0,1.2800000000000002,0.0,2.409090909090909,220.0,0.82
id3276,34,0.0,0.0,0.0,6.049586776859503,15.024793388429753,0.4750413223140495,0.0,35.90909090909091,75.22727272727273,657.5095454545454,-2.038689270952821,4,0.0,133.0,0.1853146853146853,0.0,0.20870805697940292,1.2603305785123966,6110513.768468753,8.636363636363637,0.0,15.0,2.0,0.0,0.18181818181818182,89.0909090909091,0.4358181818181819,0.5267942520624656,13.0,0.5454545454545454,0.0,4.2727272727272725,13.0,0.0,0.6643356643356644,25.682402037618182,3.1818181818181817,312.46,4.0,4.0,0.0,0.799,2.1145454545454543,16.0,80.23491379309999,0.799,10.0,215.0,14.0,34,0.05577577464481605,100.0,10.4875862069,2.55,16.0,10.0,1.0,3.272727272727273,25.0,89.0,120.0,16.0,1.487603305785124,120.0,4.0,89.0,14.0,2.409090909090909,494.0,0.396198347107438,78.96,1206.54,25.92,1.487603305785124,0.5647551328987491,4.0,59.879954999999995,2.227272727272727,34.0,0.799,1519.0,0.0,2.55,49.0,85.0,90.7225,1.0,81.91735537190083,1.7355371900826448,4.0,16.0,1.9545454545454546,54.938045,10.0,1.73,0.0,2.409090909090909,220.0,0.82
